,IdeNucleoCEG,NomUsina,NomEmpresa,NomBarramento,DscTipo,DscNivelSegurancaBarragem,IdcClassificacaoBarragens,DscCategoriaRiscoGeral,DscDanoPotencialGeral,DscVersao,NomCampanha,DatInicioCampanha,DatFimCampanha,DatInicioPrazoLegalCampanha,DatFimPrazoLegalCampanha,NomSecundario,DatConclusaoConstrucao,MdaAlturaMacicoTerreno,MdaAlturaMacicoFundacao,MdaComprimento,NumBarramento,DscExisteAcidenteIncidente,QtdAcidenteIncidente,DthCadastro,DthEnvio,DscEnvioPrazoLegal,NomRioEmpreendimento,MdaCapacidadeTotalEmp,DatPrimeiroEnchimento,DscFaseVidaEmpreendimento,QtdBarramentoEmpreendimento,MdaAreaSuperficieReservatorio,NumCnpj,MdaPotenciaImplantacao,PctParticipacaoEmpreendimento,CodCEG,NomFonteEnergia,SigEstadoUsina,DscFaseUsina,DscTipoGeracao,DscTipoFundacao,DscTipoConstrucaoBarragem,DscEstimativaVazaoProjeto,DscCasaForca,DscComprimento,DscIdadeBarragem,DscAltura,DscExisteDeformacao,DscCondicaoEclusa,DscCondicaoDeterioracao,DscPercolacao,DscConfEstruturasAducao,DscConfEstruturaExtravasora,DscExisteDocumentacaoProjeto,DscPossuiTecnicoEstrutura,DscPossuiInspecaoMonitoramento,DscRegraOperDispositivo,DscEmiteRelatorio,DscTamanhoVolumeReservatorio,DscProbabilidadeMorte,DscImpactoAmbiental,DscImpactoSocioEconomico,DscPSBElaborado,DatConclusaoPSB,DscPAEElaborado,DatConclusaoPAE,DscISRRealizada,DatConclusaoISR,DscISERealizada,QtdMunicipioAfetado,MdaVazaoVertedouro,MdaCotaCoroamentoBarramento,NomTipoEstrutural,DscTipoEstrutural,DscEstudoRompimento,DscEnquadraResolucao
10,735.0,Cazuza Ferreira,Cazuza ferreira energética s/a,PCH Cazuza Ferreira,Barragem,Normal,C,Baixo,Baixo,Versão 1,Campanha 2016/1,2016-11-01,2017-01-31,2016-11-01,2017-01-31,,2015-11-07,,4.5,180.0,1,Não,0,2019-01-11 08:27:24,2017-01-31 00:00:00,Enviado Dentro do Prazo Legal,Lajeado grande,1.721,2015-11-09,Operação,1,0.0,17201404000146.0,9100.0,100.0,PCH.PH.RS.000735-8.01,Hidrelétrica,RS,Operação,Pequena Central Hidrelétrica,Rocha Sã,Alvenaria de Pedra,TR = 500 anos,"Casa de força associada à barragem por meio de conduto forçado, túnel, etc",Comprimento = 200m,< 5 ou > 50 anos ou sem,Altura = 15m,Existência de trincas e abatimentos  de pequena extensão e impacto nulo,Não possui eclusa,Inexistente,"Umidade ou surgência nas áreas de jusante, paramentos, taludes ou ombreiras estabilizadas e/o monitoradas",Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,"Projeto executivo e ""como construído",Possui técnico responsável pela segurança da barragem,Possui e aplica apenas procedimentos  de inspeção,Sim ou Vertedouro tipo soleira livre,Emite regularmente os relatórios,Pequeno,Pouco frequente ,"S - significativo (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais)",Inexistente ( não existem quaisquer instalações e serviços de navegação na área afetada por acidente da barragem),Não,1900-01-01,Não elaborado,1900-01-01,Não,1900-01-01,Não,0,,,Sem Informação,Sem Informação,,Não
11,797.0,Colorado ,"Libraga, brandão & cia ltda.",Colorado,Barragem,Normal,C,Baixo,Baixo,Versão 1,Campanha 2016/1,2016-11-01,2017-01-31,2016-11-01,2017-01-31,,1955-08-01,,2.15,89.0,1,Não,0,2019-01-11 07:20:37,2017-01-31 00:00:00,Enviado Dentro do Prazo Legal,Puitã,1.175,1955-12-01,Operação,1,0.0,91292987000110.0,1120.0,100.0,CGH.PH.RS.000797-8.02,Hidrelétrica,RS,Operação,Central Geradora Hidrelétrica,Rocha Sã,Concreto Convencional,Milenar,Barragem/Dique sem Casa de Força associada,Comprimento = 200m,< 5 ou > 50 anos ou sem,Altura = 15m,Inexistente,Não possui eclusa,Inexistente,Percolação totalmente controlada pelo sistema de drenagem,Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,"Projeto ""como construído",Não possui estrutura organizacional e responsável técnico  pela segurança da barragem,Possui e aplica apenas procedimentos  de inspeção,Sim ou Vertedouro tipo soleira livre,Não emite os relatórios,Pequeno,Existente ,"S - significativo (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais)",Inexistente ( não existem quaisquer instalações e serviços de navegação na área afetada por acidente da barragem),Não,1900-01-01,Não elaborado,1900-01-01,Não,1900-01-01,Não,0,,,Sem Informação,Sem Informação,,Não
12,877.0,Cotovelo do Jacuí,Coprel cooperativa de geração de energia e desenvolvimento,Barramento PCH Cotovelo do Jacuí,Barragem,Normal,C,Baixo,Baixo,Versão 1,Campanha 2016/1,2016-11-01,2017-01-31,2016-11-01,2017-01-31,,2000-11-18,,6.0,90.0,1,Não,0,2019-01-11 08:15:17,2017-01-31 00:00:00,Enviado Dentro do Prazo Legal,Rio jacuí,0.0,2000-12-03,Operação,1,0.0,8323274000123.0,3340.0,100.0,PCH.PH.RS.000877-0.01,Hidrelétrica,RS,Operação,Pequena Central Hidrelétrica,Rocha Sã,Alvenaria de Pedra,TR = 500 anos,"Casa de força associada à barragem por meio de conduto forçado, túnel, etc",Comprimento = 200m,entre 10 e 30 anos,Altura = 15m,Inexistente,Não possui eclusa,Inexistente,Percolação totalmente controlada pelo sistema de drenagem,Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,"Projeto ""como construído",Não possui estrutura organizacional e responsável técnico  pela segurança da barragem,Possui e aplica apenas procedimentos  de inspeção,Sim ou Vertedouro tipo soleira livre,Não emite os relatórios,Pequeno,Existente ,"S - significativo (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais)","Baixo ( existe pequena concentração de instalações residenciais e comerciais, agrícolas, industriais ou de infraestrutura  na área afetada da barragem ou instalações portuárias ou serviços de navegação)",Não,1900-01-01,Não elaborado,1900-01-01,Não,1900-01-01,Não,0,,,Sem Informação,Sem Informação,,Não
13,898.0,Ernestina,Companhia estadual de geração de energia elétrica - ceee-g,Ernestina,Barragem,Normal,B,Baixo,Alto,Versão 1,Campanha 2016/1,2016-11-01,2017-01-31,2016-11-01,2017-01-31,,2012-08-01,,22.69,406.16,1,Não,0,2019-01-11 08:03:48,2017-01-31 00:00:00,Enviado Dentro do Prazo Legal,Jacuí,258.35,2012-08-01,Operação,1,0.0,39881421000104.0,4960.0,100.0,PCH.PH.RS.000898-2.01,Hidrelétrica,RS,Operação,Pequena Central Hidrelétrica,Rocha Sã,Concreto Ciclópico,(Cheia Máxima Provável) ou Decamilenar,"Casa de força associada à barragem por meio de conduto forçado, túnel, etc",Comprimento > 200m,< 5 ou > 50 anos ou sem,15m < Altura < 30m,Inexistente,Não possui eclusa,"Falhas na proteção dos taludes e paramentos, presença de arbustos de pequena extensão e impacto nulo",Percolação totalmente controlada pelo sistema de drenagem,Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,"Projeto executivo e ""como construído",Possui estrutura organizacional com técnico responsável pela segurança da barragem,Possui e aplica apenas procedimentos  de inspeção,Sim ou Vertedouro tipo soleira livre,Emite regularmente os relatórios,Muito grande,Existente ,"S - significativo (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais)","Baixo ( existe pequena concentração de instalações residenciais e comerciais, agrícolas, industriais ou de infraestrutura  na área afetada da barragem ou instalações portuárias ou serviços de navegação)",Não,1900-01-01,Não elaborado,1900-01-01,Não,1900-01-01,Não,0,,,Sem Informação,Sem Informação,,Sim
14,931.0,Soledade,Cooperativa de geração e desenvolvimento fontoura xavier,CGH Soledade,Barragem,Normal,C,Baixo,Baixo,Versão 1,Campanha 2016/1,2016-11-01,2017-01-31,2016-11-01,2017-01-31,,2005-10-30,,7.9,96.0,1,Não,0,2019-01-11 08:45:15,2017-01-31 00:00:00,Enviado Dentro do Prazo Legal,Rio fão,0.22,2005-11-10,Operação,1,0.0,24486517000109.0,1196.0,100.0,CGH.PH.RS.000931-8.03,Hidrelétrica,RS,Operação,Central Geradora Hidrelétrica,Rocha Sã,Alvenaria de Pedra,,"Casa de força associada à barragem por meio de conduto forçado, túnel, etc",Comprimento = 200m,entre 10 e 30 anos,Altura = 15m,Inexistente,Não possui eclusa,Inexistente,Percolação totalmente controlada pelo sistema de drenagem,Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,"Projeto executivo e ""como construído",Possui técnico responsável pela segurança da barragem,Não possui e não aplica procedimentos  para monitoramento e inspeções,Sim ou Vertedouro tipo soleira livre,Não emite os relatórios,Pequeno,Inexistente ,"S - significativo (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais)",Inexistente ( não existem quaisquer instalações e serviços de navegação na área afetada por acidente da barragem),Não,1900-01-01,Não elaborado,1900-01-01,Não,1900-01-01,Não,0,,,Sem Informação,Sem Informação,,Não
15,976.0,Forquilha,Companhia estadual de geração de energia elétrica - ceee-g,Forquilha,Barragem,Normal,C,Baixo,Baixo,Versão 1,Campanha 2016/1,2016-11-01,2017-01-31,2016-11-01,2017-01-31,,1950-01-01,,3.0,125.0,1,Não,0,2019-01-11 08:02:34,2017-01-31 00:00:00,Enviado Dentro do Prazo Legal,Forquilha,0.048,1950-01-01,Operação,1,0.0,39881421000104.0,1118.0,100.0,PCH.PH.RS.000976-8.01,Hidrelétrica,RS,Operação,Pequena Central Hidrelétrica,Rocha Sã,Alvenaria de Pedra,,"Casa de força associada à barragem por meio de conduto forçado, túnel, etc",Comprimento = 200m,< 5 ou > 50 anos ou sem,Altura = 15m,Existência de trincas e abatimentos  de pequena extensão e impacto nulo,Não possui eclusa,Inexistente,Percolação totalmente controlada pelo sistema de drenagem,Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,Projeto básico,Possui estrutura organizacional com técnico responsável pela segurança da barragem,Possui e aplica apenas procedimentos  de inspeção,Sim ou Vertedouro tipo soleira livre,Emite regularmente os relatórios,Pequeno,Inexistente ,"S - significativo (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais)",Inexistente ( não existem quaisquer instalações e serviços de navegação na área afetada por acidente da barragem),Não,1900-01-01,Não elaborado,1900-01-01,Não,1900-01-01,Não,0,,,Sem Informação,Sem Informação,,Não
16,1009.0,Furnas do Segredo,Jaguari energética s.a.,Furnas do Segredo,Barragem,Normal,C,Baixo,Baixo,Versão 1,Campanha 2016/1,2016-11-01,2017-01-31,2016-11-01,2017-01-31,,1960-12-30,,16.8,241.5,1,Não,0,2019-01-11 08:55:10,2017-01-31 00:00:00,Enviado Dentro do Prazo Legal,Jaguari,2.837022,2004-04-10,Operação,1,0.0,4324226000107.0,9800.0,100.0,PCH.PH.RS.001009-0.01,Hidrelétrica,RS,Operação,Pequena Central Hidrelétrica,Rocha Sã,Concreto Convencional,(Cheia Máxima Provável) ou Decamilenar,"Casa de força associada à barragem por meio de conduto forçado, túnel, etc",Comprimento > 200m,< 5 ou > 50 anos ou sem,15m < Altura < 30m,Inexistente,Não possui eclusa,Inexistente,"Umidade ou surgência nas áreas de jusante, paramentos, taludes ou ombreiras estabilizadas e/o monitoradas",Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,"Projeto ""como construído",Possui técnico responsável pela segurança da barragem,Possui e aplica procedimentos de inspeção e monitoramento,Sim ou Vertedouro tipo soleira livre,Emite regularmente os relatórios,Pequeno,Existente ,Ms - muito significativo (área afetada da barragem apresenta interesse ambiental relevante ou protegida em legislação específica),"Baixo ( existe pequena concentração de instalações residenciais e comerciais, agrícolas, industriais ou de infraestrutura  na área afetada da barragem ou instalações portuárias ou serviços de navegação)",Não,1900-01-01,Não elaborado,1900-01-01,Não,1900-01-01,Não,0,,,Sem Informação,Sem Informação,,Sim
17,1076.0,Guarita,Companhia estadual de geração de energia elétrica - ceee-g,João Amado,Barragem,Normal,C,Baixo,Medio,Versão 1,Campanha 2016/1,2016-11-01,2017-01-31,2016-11-01,2017-01-31,,1953-01-01,,11.5,188.5,2,Não,0,2019-01-11 08:02:41,2017-01-31 00:00:00,Enviado Dentro do Prazo Legal,Guarita,10.6,1953-01-01,Operação,2,0.0,39881421000104.0,1760.0,100.0,PCH.PH.RS.001076-6.01,Hidrelétrica,RS,Operação,Pequena Central Hidrelétrica,Rocha Sã,Alvenaria de Pedra,(Cheia Máxima Provável) ou Decamilenar,Barragem/Dique sem Casa de Força associada,Comprimento = 200m,< 5 ou > 50 anos ou sem,Altura = 15m,Inexistente,Não possui eclusa,"Falhas na proteção dos taludes e paramentos, presença de arbustos de pequena extensão e impacto nulo",Percolação totalmente controlada pelo sistema de drenagem,Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,Projeto básico,Possui estrutura organizacional com técnico responsável pela segurança da barragem,Possui e aplica apenas procedimentos  de inspeção,Sim ou Vertedouro tipo soleira livre,Emite regularmente os relatórios,Médio,Existente ,Ms - muito significativo (área afetada da barragem apresenta interesse ambiental relevante ou protegida em legislação específica),"Baixo ( existe pequena concentração de instalações residenciais e comerciais, agrícolas, industriais ou de infraestrutura  na área afetada da barragem ou instalações portuárias ou serviços de navegação)",Não,1900-01-01,Não elaborado,1900-01-01,Não,1900-01-01,Não,0,,,Sem Informação,Sem Informação,,Sim
18,1076.0,Guarita,Companhia estadual de geração de energia elétrica - ceee-g,Guarita,Barragem,Normal,C,Baixo,Baixo,Versão 1,Campanha 2016/1,2016-11-01,2017-01-31,2016-11-01,2017-01-31,,1953-01-01,,7.0,100.0,2,Não,0,2019-01-11 08:02:41,2017-01-31 00:00:00,Enviado Dentro do Prazo Legal,Guarita,10.6,1953-01-01,Operação,2,0.0,39881421000104.0,1760.0,100.0,PCH.PH.RS.001076-6.01,Hidrelétrica,RS,Operação,Pequena Central Hidrelétrica,Rocha Sã,Alvenaria de Pedra,,"Casa de força associada à barragem por meio de conduto forçado, túnel, etc",Comprimento = 200m,< 5 ou > 50 anos ou sem,Altura = 15m,Existência de trincas e abatimentos  de pequena extensão e impacto nulo,Não possui eclusa,Inexistente,Percolação totalmente controlada pelo sistema de drenagem,Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,Projeto básico,Possui estrutura organizacional com técnico responsável pela segurança da barragem,Possui e aplica apenas procedimentos  de inspeção,Sim ou Vertedouro tipo soleira livre,Emite regularmente os relatórios,Pequeno,Existente ,Ms - muito significativo (área afetada da barragem apresenta interesse ambiental relevante ou protegida em legislação específica),"Alto (existe grande concentração de  instalações residenciais e comerciais, agrícolas, industriais, de infraestrutura e serviços de lazer e turismo na área afetada da barragem ou instalações portuárias ou serviços de navegação)",Não,1900-01-01,Não elaborado,1900-01-01,Não,1900-01-01,Não,0,,,Sem Informação,Sem Informação,,Sim
19,1085.0,Herval,Companhia estadual de geração de energia elétrica - ceee-g,Herval,Barragem,Normal,C,Baixo,Baixo,Versão 1,Campanha 2016/1,2016-11-01,2017-01-31,2016-11-01,2017-01-31,,1941-05-19,,11.2,72.8,1,Não,0,2019-01-11 08:02:55,2017-01-31 00:00:00,Enviado Dentro do Prazo Legal,Cadeia,0.153,1941-05-19,Operação,1,0.0,39881421000104.0,1520.0,100.0,PCH.PH.RS.001085-5.01,Hidrelétrica,RS,Operação,Pequena Central Hidrelétrica,Rocha alterada sem tratramento / Rocha alterada fraturada com tratamento,Concreto Convencional,Milenar,"Casa de força associada à barragem por meio de conduto forçado, túnel, etc",Comprimento = 200m,< 5 ou > 50 anos ou sem,Altura = 15m,Existência de trincas e abatimentos  de pequena extensão e impacto nulo,Não possui eclusa,Inexistente,"Umidade ou surgência nas áreas de jusante, paramentos, taludes ou ombreiras estabilizadas e/o monitoradas",Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,Projeto básico,Possui estrutura organizacional com técnico responsável pela segurança da barragem,Possui e aplica apenas procedimentos  de inspeção,Sim ou Vertedouro tipo soleira livre,Emite regularmente os relatórios,Pequeno,Existente ,"S - significativo (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais)","Baixo ( existe pequena concentração de instalações residenciais e comerciais, agrícolas, industriais ou de infraestrutura  na área afetada da barragem ou instalações portuárias ou serviços de navegação)",Não,1900-01-01,Não elaborado,1900-01-01,Não,1900-01-01,Não,0,,,Sem Informação,Sem Informação,,Não
20,1152.0,Itá,Engie brasil energia s.a.,Principal,Barragem,Normal,B,Baixo,Alto,Versão 1,Campanha 2016/1,2016-11-01,2017-01-31,2016-11-01,2017-01-31,,1999-12-15,,125.0,880.0,4,Não,0,2019-01-11 07:22:59,2017-01-31 00:00:00,Enviado Dentro do Prazo Legal,Rio uruguai,5100.0,2000-06-18,Operação,4,0.0,2474103000119.0,1450000.0,39.5,UHE.PH.RS.001152-5.01,Hidrelétrica,RS,Operação,Usina Hidrelétrica,Rocha alterada dura com tratamento,Concreto Ciclópico,(Cheia Máxima Provável) ou Decamilenar,Barragem/Dique sem Casa de Força associada,Comprimento > 200m,entre 10 e 30 anos,Altura > 60m,Existência de trincas e abatimentos  de pequena extensão e impacto nulo,Não possui eclusa,Inexistente,Percolação totalmente controlada pelo sistema de drenagem,Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,"Projeto executivo e ""como construído",Possui estrutura organizacional com técnico responsável pela segurança da barragem,Possui e aplica procedimentos de inspeção e monitoramento,Sim ou Vertedouro tipo soleira livre,Emite regularmente os relatórios,Muito grande,Existente ,"S - significativo (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais)","Baixo ( existe pequena concentração de instalações residenciais e comerciais, agrícolas, industriais ou de infraestrutura  na área afetada da barragem ou instalações portuárias ou serviços de navegação)",Não,1900-01-01,Não elaborado,1900-01-01,Não,1900-01-01,Não,0,,,Sem Informação,Sem Informação,,Sim
21,1152.0,Itá,Itá energética s/a,Principal,Barragem,Normal,B,Baixo,Alto,Versão 1,Campanha 2016/1,2016-11-01,2017-01-31,2016-11-01,2017-01-31,,1999-12-15,,125.0,880.0,4,Não,0,2019-01-11 07:22:59,2017-01-31 00:00:00,Enviado Dentro do Prazo Legal,Rio uruguai,5100.0,2000-06-18,Operação,4,0.0,1355994000121.0,1450000.0,60.5,UHE.PH.RS.001152-5.01,Hidrelétrica,RS,Operação,Usina Hidrelétrica,Rocha alterada dura com tratamento,Concreto Ciclópico,(Cheia Máxima Provável) ou Decamilenar,Barragem/Dique sem Casa de Força associada,Comprimento > 200m,entre 10 e 30 anos,Altura > 60m,Existência de trincas e abatimentos  de pequena extensão e impacto nulo,Não possui eclusa,Inexistente,Percolação totalmente controlada pelo sistema de drenagem,Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,"Projeto executivo e ""como construído",Possui estrutura organizacional com técnico responsável pela segurança da barragem,Possui e aplica procedimentos de inspeção e monitoramento,Sim ou Vertedouro tipo soleira livre,Emite regularmente os relatórios,Muito grande,Existente ,"S - significativo (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais)","Baixo ( existe pequena concentração de instalações residenciais e comerciais, agrícolas, industriais ou de infraestrutura  na área afetada da barragem ou instalações portuárias ou serviços de navegação)",Não,1900-01-01,Não elaborado,1900-01-01,Não,1900-01-01,Não,0,,,Sem Informação,Sem Informação,,Sim
22,1152.0,Itá,Engie brasil energia s.a.,1,Dique,Normal,B,Baixo,Alto,Versão 1,Campanha 2016/1,2016-11-01,2017-01-31,2016-11-01,2017-01-31,,1999-12-15,,22.0,582.28,4,Não,0,2019-01-11 07:22:59,2017-01-31 00:00:00,Enviado Dentro do Prazo Legal,Rio uruguai,5100.0,2000-06-18,Operação,4,0.0,2474103000119.0,1450000.0,39.5,UHE.PH.RS.001152-5.01,Hidrelétrica,RS,Operação,Usina Hidrelétrica,Rocha alterada sem tratramento / Rocha alterada fraturada com tratamento,Concreto Ciclópico,(Cheia Máxima Provável) ou Decamilenar,Barragem/Dique sem Casa de Força associada,Comprimento > 200m,entre 10 e 30 anos,15m < Altura < 30m,Inexistente,Não possui eclusa,Inexistente,"Umidade ou surgência nas áreas de jusante, paramentos, taludes ou ombreiras estabilizadas e/o monitoradas",Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,"Projeto executivo e ""como construído",Possui estrutura organizacional com técnico responsável pela segurança da barragem,Possui e aplica procedimentos de inspeção e monitoramento,Sim ou Vertedouro tipo soleira livre,Emite regularmente os relatórios,Muito grande,Pouco frequente ,"S - significativo (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais)","Baixo ( existe pequena concentração de instalações residenciais e comerciais, agrícolas, industriais ou de infraestrutura  na área afetada da barragem ou instalações portuárias ou serviços de navegação)",Não,1900-01-01,Não elaborado,1900-01-01,Não,1900-01-01,Não,0,,,Sem Informação,Sem Informação,,Sim
23,1152.0,Itá,Itá energética s/a,1,Dique,Normal,B,Baixo,Alto,Versão 1,Campanha 2016/1,2016-11-01,2017-01-31,2016-11-01,2017-01-31,,1999-12-15,,22.0,582.28,4,Não,0,2019-01-11 07:22:59,2017-01-31 00:00:00,Enviado Dentro do Prazo Legal,Rio uruguai,5100.0,2000-06-18,Operação,4,0.0,1355994000121.0,1450000.0,60.5,UHE.PH.RS.001152-5.01,Hidrelétrica,RS,Operação,Usina Hidrelétrica,Rocha alterada sem tratramento / Rocha alterada fraturada com tratamento,Concreto Ciclópico,(Cheia Máxima Provável) ou Decamilenar,Barragem/Dique sem Casa de Força associada,Comprimento > 200m,entre 10 e 30 anos,15m < Altura < 30m,Inexistente,Não possui eclusa,Inexistente,"Umidade ou surgência nas áreas de jusante, paramentos, taludes ou ombreiras estabilizadas e/o monitoradas",Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,"Projeto executivo e ""como construído",Possui estrutura organizacional com técnico responsável pela segurança da barragem,Possui e aplica procedimentos de inspeção e monitoramento,Sim ou Vertedouro tipo soleira livre,Emite regularmente os relatórios,Muito grande,Existente ,"S - significativo (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais)","Baixo ( existe pequena concentração de instalações residenciais e comerciais, agrícolas, industriais ou de infraestrutura  na área afetada da barragem ou instalações portuárias ou serviços de navegação)",Não,1900-01-01,Não elaborado,1900-01-01,Não,1900-01-01,Não,0,,,Sem Informação,Sem Informação,,Sim
24,1152.0,Itá,Engie brasil energia s.a.,2,Dique,Normal,B,Baixo,Alto,Versão 1,Campanha 2016/1,2016-11-01,2017-01-31,2016-11-01,2017-01-31,,1999-12-15,,22.0,534.0,4,Não,0,2019-01-11 07:22:59,2017-01-31 00:00:00,Enviado Dentro do Prazo Legal,Rio uruguai,5100.0,2000-06-18,Operação,4,0.0,2474103000119.0,1450000.0,39.5,UHE.PH.RS.001152-5.01,Hidrelétrica,RS,Operação,Usina Hidrelétrica,Rocha alterada sem tratramento / Rocha alterada fraturada com tratamento,Concreto Convencional,(Cheia Máxima Provável) ou Decamilenar,Barragem/Dique sem Casa de Força associada,Comprimento > 200m,entre 10 e 30 anos,15m < Altura < 30m,Inexistente,Não possui eclusa,Inexistente,"Umidade ou surgência nas áreas de jusante, paramentos, taludes ou ombreiras estabilizadas e/o monitoradas",Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,"Projeto executivo e ""como construído",Possui estrutura organizacional com técnico responsável pela segurança da barragem,Possui e aplica procedimentos de inspeção e monitoramento,Sim ou Vertedouro tipo soleira livre,Emite regularmente os relatórios,Muito grande,Pouco frequente ,"S - significativo (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais)",Inexistente ( não existem quaisquer instalações e serviços de navegação na área afetada por acidente da barragem),Não,1900-01-01,Não elaborado,1900-01-01,Não,1900-01-01,Não,0,,,Sem Informação,Sem Informação,,Sim
