;IdeNucleoCEG;NomUsina;NomEmpresa;NomBarramento;DscTipo;DscNivelSegurancaBarragem;IdcClassificacaoBarragens;DscCategoriaRiscoGeral;DscDanoPotencialGeral;DscVersao;NomCampanha;DatInicioCampanha;DatFimCampanha;DatInicioPrazoLegalCampanha;DatFimPrazoLegalCampanha;NomSecundario;DatConclusaoConstrucao;MdaAlturaMacicoTerreno;MdaAlturaMacicoFundacao;MdaComprimento;NumBarramento;DscExisteAcidenteIncidente;QtdAcidenteIncidente;DthCadastro;DthEnvio;DscEnvioPrazoLegal;NomRioEmpreendimento;MdaCapacidadeTotalEmp;DatPrimeiroEnchimento;DscFaseVidaEmpreendimento;QtdBarramentoEmpreendimento;MdaAreaSuperficieReservatorio;NumCnpj;MdaPotenciaImplantacao;PctParticipacaoEmpreendimento;CodCEG;NomFonteEnergia;SigEstadoUsina;DscFaseUsina;DscTipoGeracao;DscTipoFundacao;DscTipoConstrucaoBarragem;DscEstimativaVazaoProjeto;DscCasaForca;DscComprimento;DscIdadeBarragem;DscAltura;DscExisteDeformacao;DscCondicaoEclusa;DscCondicaoDeterioracao;DscPercolacao;DscConfEstruturasAducao;DscConfEstruturaExtravasora;DscExisteDocumentacaoProjeto;DscPossuiTecnicoEstrutura;DscPossuiInspecaoMonitoramento;DscRegraOperDispositivo;DscEmiteRelatorio;DscTamanhoVolumeReservatorio;DscProbabilidadeMorte;DscImpactoAmbiental;DscImpactoSocioEconomico;DscPSBElaborado;DatConclusaoPSB;DscPAEElaborado;DatConclusaoPAE;DscISRRealizada;DatConclusaoISR;DscISERealizada;QtdMunicipioAfetado;MdaVazaoVertedouro;MdaCotaCoroamentoBarramento;NomTipoEstrutural;DscTipoEstrutural;DscEstudoRompimento;DscEnquadraResolucao
10;735.0;Cazuza Ferreira;CAZUZA FERREIRA ENERGÉTICA S/A;PCH Cazuza Ferreira;Barragem;Normal;C;BAIXO;BAIXO;Versão 1;Campanha 2016/1;2016-11-01;2017-01-31;2016-11-01;2017-01-31;;2015-11-07;;4,5000;180,0000;1;Não;0;2019-01-11 08:27:24;2017-01-31 00:00:00;Enviado Dentro do Prazo Legal;Lajeado Grande;1,721000;2015-11-09;Operação;1;,00;17201404000146.0;9100,00;100,00000;PCH.PH.RS.000735-8.01;Hidrelétrica;RS;Operação;Pequena Central Hidrelétrica;Rocha Sã;Alvenaria de Pedra;TR = 500 anos;Casa de força associada à barragem por meio de conduto forçado, túnel, etc;Comprimento = 200m;< 5 ou > 50 anos ou sem;Altura = 15m;Existência de trincas e abatimentos  de pequena extensão e impacto nulo;Não possui eclusa;Inexistente;Umidade ou surgência nas áreas de jusante, paramentos, taludes ou ombreiras estabilizadas e/o monitoradas;Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento;Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos;"Projeto executivo e ""como construído";Possui técnico responsável pela segurança da barragem;Possui e aplica apenas procedimentos  de inspeção;Sim ou Vertedouro tipo soleira livre;Emite regularmente os relatórios;Pequeno;INEXISTENTE (não existem pessoas permanentes/residentes ou temporárias/transitando na área afetada a  jusante da barragem);S - SIGNIFICATIVO (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais);BAIXO ( existe pequena concentração de instalações residenciais e comerciais, agrícolas, industriais ou de infraestrutura  na área afetada da barragem ou instalações portuárias ou serviços de navegação);Não;1900-01-01;Não elaborado;1900-01-01;Não;1900-01-01;Não;0;;;Sem Informação;Sem Informação;;Não
11;797.0;Colorado ;Libraga, Brandão & Cia Ltda.;Colorado;Barragem;Normal;C;BAIXO;BAIXO;Versão 1;Campanha 2016/1;2016-11-01;2017-01-31;2016-11-01;2017-01-31;;1955-08-01;;2,1500;89,0000;1;Não;0;2019-01-11 07:20:37;2017-01-31 00:00:00;Enviado Dentro do Prazo Legal;Puitã;1,175000;1955-12-01;Operação;1;,00;91292987000110.0;1120,00;100,00000;CGH.PH.RS.000797-8.02;Hidrelétrica;RS;Operação;Central Geradora Hidrelétrica;Rocha Sã;Concreto Convencional;Milenar;Barragem/Dique sem Casa de Força associada;Comprimento = 200m;< 5 ou > 50 anos ou sem;Altura = 15m;Inexistente;Não possui eclusa;Inexistente;Percolação totalmente controlada pelo sistema de drenagem;Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento;Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos;"Projeto ""como construído";Não possui estrutura organizacional e responsável técnico  pela segurança da barragem;Possui e aplica apenas procedimentos  de inspeção;Sim ou Vertedouro tipo soleira livre;Não emite os relatórios;Pequeno;POUCO FREQUENTE (não existem pessoas ocupando permanentemente a área afetada a  jusante da barragem, mas existe estrada vicinal de uso local);S - SIGNIFICATIVO (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais);INEXISTENTE ( não existem quaisquer instalações e serviços de navegação na área afetada por acidente da barragem);Não;1900-01-01;Não elaborado;1900-01-01;Não;1900-01-01;Não;0;;;Sem Informação;Sem Informação;;Não
12;877.0;Cotovelo do Jacuí;COPREL Cooperativa de Geração de Energia e Desenvolvimento;Barramento PCH Cotovelo do Jacuí;Barragem;Normal;C;BAIXO;BAIXO;Versão 1;Campanha 2016/1;2016-11-01;2017-01-31;2016-11-01;2017-01-31;;2000-11-18;;6,0000;90,0000;1;Não;0;2019-01-11 08:15:17;2017-01-31 00:00:00;Enviado Dentro do Prazo Legal;Rio Jacuí;,000000;2000-12-03;Operação;1;,00;8323274000123.0;3340,00;100,00000;PCH.PH.RS.000877-0.01;Hidrelétrica;RS;Operação;Pequena Central Hidrelétrica;Rocha Sã;Alvenaria de Pedra;TR = 500 anos;Casa de força associada à barragem por meio de conduto forçado, túnel, etc;Comprimento = 200m;entre 10 e 30 anos;Altura = 15m;Inexistente;Não possui eclusa;Inexistente;Percolação totalmente controlada pelo sistema de drenagem;Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento;Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos;"Projeto ""como construído";Não possui estrutura organizacional e responsável técnico  pela segurança da barragem;Possui e aplica apenas procedimentos  de inspeção;Sim ou Vertedouro tipo soleira livre;Não emite os relatórios;Pequeno;INEXISTENTE (não existem pessoas permanentes/residentes ou temporárias/transitando na área afetada a  jusante da barragem);S - SIGNIFICATIVO (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais);INEXISTENTE ( não existem quaisquer instalações e serviços de navegação na área afetada por acidente da barragem);Não;1900-01-01;Não elaborado;1900-01-01;Não;1900-01-01;Não;0;;;Sem Informação;Sem Informação;;Não
13;898.0;Ernestina;Companhia Estadual de Geração de Energia Elétrica - CEEE-G;Ernestina;Barragem;Normal;B;BAIXO;ALTO;Versão 1;Campanha 2016/1;2016-11-01;2017-01-31;2016-11-01;2017-01-31;;2012-08-01;;22,6900;406,1600;1;Não;0;2019-01-11 08:03:48;2017-01-31 00:00:00;Enviado Dentro do Prazo Legal;Jacuí;258,350000;2012-08-01;Operação;1;,00;39881421000104.0;4960,00;100,00000;PCH.PH.RS.000898-2.01;Hidrelétrica;RS;Operação;Pequena Central Hidrelétrica;Rocha Sã;Concreto Ciclópico;(Cheia Máxima Provável) ou Decamilenar;Casa de força associada à barragem por meio de conduto forçado, túnel, etc;Comprimento > 200m;< 5 ou > 50 anos ou sem;15m < Altura < 30m;Inexistente;Não possui eclusa;Falhas na proteção dos taludes e paramentos, presença de arbustos de pequena extensão e impacto nulo;Percolação totalmente controlada pelo sistema de drenagem;Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento;Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos;"Projeto executivo e ""como construído";Possui estrutura organizacional com técnico responsável pela segurança da barragem;Possui e aplica apenas procedimentos  de inspeção;Sim ou Vertedouro tipo soleira livre;Emite regularmente os relatórios;Muito grande;EXISTENTE (existem pessoas ocupando permanentemente a área afetada a  jusante da barragem, portanto, vidas humanas poderão ser atingidas);MS - MUITO SIGNIFICATIVO (área afetada da barragem apresenta interesse ambiental relevante ou protegida em legislação específica);BAIXO ( existe pequena concentração de instalações residenciais e comerciais, agrícolas, industriais ou de infraestrutura  na área afetada da barragem ou instalações portuárias ou serviços de navegação);Não;1900-01-01;Não elaborado;1900-01-01;Não;1900-01-01;Não;0;;;Sem Informação;Sem Informação;;Sim
14;931.0;Soledade;COOPERATIVA DE GERAÇÃO E DESENVOLVIMENTO FONTOURA XAVIER;CGH Soledade;Barragem;Normal;C;BAIXO;BAIXO;Versão 1;Campanha 2016/1;2016-11-01;2017-01-31;2016-11-01;2017-01-31;;2005-10-30;;7,9000;96,0000;1;Não;0;2019-01-11 08:45:15;2017-01-31 00:00:00;Enviado Dentro do Prazo Legal;Rio Fão;,220000;2005-11-10;Operação;1;,00;24486517000109.0;1196,00;100,00000;CGH.PH.RS.000931-8.03;Hidrelétrica;RS;Operação;Central Geradora Hidrelétrica;Rocha Sã;Alvenaria de Pedra;;Casa de força associada à barragem por meio de conduto forçado, túnel, etc;Comprimento = 200m;entre 10 e 30 anos;Altura = 15m;Inexistente;Não possui eclusa;Inexistente;Percolação totalmente controlada pelo sistema de drenagem;Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento;Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos;"Projeto executivo e ""como construído";Possui técnico responsável pela segurança da barragem;Não possui e não aplica procedimentos  para monitoramento e inspeções;Sim ou Vertedouro tipo soleira livre;Não emite os relatórios;Pequeno;INEXISTENTE (não existem pessoas permanentes/residentes ou temporárias/transitando na área afetada a  jusante da barragem);S - SIGNIFICATIVO (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais);INEXISTENTE ( não existem quaisquer instalações e serviços de navegação na área afetada por acidente da barragem);Não;1900-01-01;Não elaborado;1900-01-01;Não;1900-01-01;Não;0;;;Sem Informação;Sem Informação;;Não
15;976.0;Forquilha;Companhia Estadual de Geração de Energia Elétrica - CEEE-G;Forquilha;Barragem;Normal;C;BAIXO;BAIXO;Versão 1;Campanha 2016/1;2016-11-01;2017-01-31;2016-11-01;2017-01-31;;1950-01-01;;3,0000;125,0000;1;Não;0;2019-01-11 08:02:34;2017-01-31 00:00:00;Enviado Dentro do Prazo Legal;Forquilha;,048000;1950-01-01;Operação;1;,00;39881421000104.0;1118,00;100,00000;PCH.PH.RS.000976-8.01;Hidrelétrica;RS;Operação;Pequena Central Hidrelétrica;Rocha Sã;Alvenaria de Pedra;;Casa de força associada à barragem por meio de conduto forçado, túnel, etc;Comprimento = 200m;< 5 ou > 50 anos ou sem;Altura = 15m;Existência de trincas e abatimentos  de pequena extensão e impacto nulo;Não possui eclusa;Inexistente;Percolação totalmente controlada pelo sistema de drenagem;Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento;Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos;Projeto básico;Possui estrutura organizacional com técnico responsável pela segurança da barragem;Possui e aplica apenas procedimentos  de inspeção;Sim ou Vertedouro tipo soleira livre;Emite regularmente os relatórios;Pequeno;INEXISTENTE (não existem pessoas permanentes/residentes ou temporárias/transitando na área afetada a  jusante da barragem);S - SIGNIFICATIVO (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais);INEXISTENTE ( não existem quaisquer instalações e serviços de navegação na área afetada por acidente da barragem);Não;1900-01-01;Não elaborado;1900-01-01;Não;1900-01-01;Não;0;;;Sem Informação;Sem Informação;;Não
16;1009.0;Furnas do Segredo;Jaguari Energética S.A.;Furnas do Segredo;Barragem;Normal;C;BAIXO;BAIXO;Versão 1;Campanha 2016/1;2016-11-01;2017-01-31;2016-11-01;2017-01-31;;1960-12-30;;16,8000;241,5000;1;Não;0;2019-01-11 08:55:10;2017-01-31 00:00:00;Enviado Dentro do Prazo Legal;Jaguari;2,837022;2004-04-10;Operação;1;,00;4324226000107.0;9800,00;100,00000;PCH.PH.RS.001009-0.01;Hidrelétrica;RS;Operação;Pequena Central Hidrelétrica;Rocha Sã;Concreto Convencional;(Cheia Máxima Provável) ou Decamilenar;Casa de força associada à barragem por meio de conduto forçado, túnel, etc;Comprimento > 200m;< 5 ou > 50 anos ou sem;15m < Altura < 30m;Inexistente;Não possui eclusa;Inexistente;Umidade ou surgência nas áreas de jusante, paramentos, taludes ou ombreiras estabilizadas e/o monitoradas;Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento;Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos;"Projeto ""como construído";Possui técnico responsável pela segurança da barragem;Possui e aplica procedimentos de inspeção e monitoramento;Sim ou Vertedouro tipo soleira livre;Emite regularmente os relatórios;Pequeno;POUCO FREQUENTE (não existem pessoas ocupando permanentemente a área afetada a  jusante da barragem, mas existe estrada vicinal de uso local);S - SIGNIFICATIVO (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais);INEXISTENTE ( não existem quaisquer instalações e serviços de navegação na área afetada por acidente da barragem);Não;1900-01-01;Não elaborado;1900-01-01;Não;1900-01-01;Não;0;;;Sem Informação;Sem Informação;;Sim
17;1076.0;Guarita;Companhia Estadual de Geração de Energia Elétrica - CEEE-G;João Amado;Barragem;Normal;C;BAIXO;MEDIO;Versão 1;Campanha 2016/1;2016-11-01;2017-01-31;2016-11-01;2017-01-31;;1953-01-01;;11,5000;188,5000;2;Não;0;2019-01-11 08:02:41;2017-01-31 00:00:00;Enviado Dentro do Prazo Legal;Guarita;10,600000;1953-01-01;Operação;2;,00;39881421000104.0;1760,00;100,00000;PCH.PH.RS.001076-6.01;Hidrelétrica;RS;Operação;Pequena Central Hidrelétrica;Rocha Sã;Alvenaria de Pedra;(Cheia Máxima Provável) ou Decamilenar;Barragem/Dique sem Casa de Força associada;Comprimento = 200m;< 5 ou > 50 anos ou sem;Altura = 15m;Inexistente;Não possui eclusa;Falhas na proteção dos taludes e paramentos, presença de arbustos de pequena extensão e impacto nulo;Percolação totalmente controlada pelo sistema de drenagem;Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento;Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos;Projeto básico;Possui estrutura organizacional com técnico responsável pela segurança da barragem;Possui e aplica apenas procedimentos  de inspeção;Sim ou Vertedouro tipo soleira livre;Emite regularmente os relatórios;Médio;FREQUENTE  (não existem pessoas ocupando permanentemente a área afetada a jusante da barragem, mas existe rodovia municipal, estadual, federal ou outro local e/ou empreendimento de permanência eventual de pessoas que poderão ser atingidas);S - SIGNIFICATIVO (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais);INEXISTENTE ( não existem quaisquer instalações e serviços de navegação na área afetada por acidente da barragem);Não;1900-01-01;Não elaborado;1900-01-01;Não;1900-01-01;Não;0;;;Sem Informação;Sem Informação;;Sim
18;1076.0;Guarita;Companhia Estadual de Geração de Energia Elétrica - CEEE-G;Guarita;Barragem;Normal;C;BAIXO;BAIXO;Versão 1;Campanha 2016/1;2016-11-01;2017-01-31;2016-11-01;2017-01-31;;1953-01-01;;7,0000;100,0000;2;Não;0;2019-01-11 08:02:41;2017-01-31 00:00:00;Enviado Dentro do Prazo Legal;Guarita;10,600000;1953-01-01;Operação;2;,00;39881421000104.0;1760,00;100,00000;PCH.PH.RS.001076-6.01;Hidrelétrica;RS;Operação;Pequena Central Hidrelétrica;Rocha Sã;Alvenaria de Pedra;;Casa de força associada à barragem por meio de conduto forçado, túnel, etc;Comprimento = 200m;< 5 ou > 50 anos ou sem;Altura = 15m;Existência de trincas e abatimentos  de pequena extensão e impacto nulo;Não possui eclusa;Inexistente;Percolação totalmente controlada pelo sistema de drenagem;Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento;Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos;Projeto básico;Possui estrutura organizacional com técnico responsável pela segurança da barragem;Possui e aplica apenas procedimentos  de inspeção;Sim ou Vertedouro tipo soleira livre;Emite regularmente os relatórios;Pequeno;INEXISTENTE (não existem pessoas permanentes/residentes ou temporárias/transitando na área afetada a  jusante da barragem);S - SIGNIFICATIVO (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais);INEXISTENTE ( não existem quaisquer instalações e serviços de navegação na área afetada por acidente da barragem);Não;1900-01-01;Não elaborado;1900-01-01;Não;1900-01-01;Não;0;;;Sem Informação;Sem Informação;;Sim
19;1085.0;Herval;Companhia Estadual de Geração de Energia Elétrica - CEEE-G;Herval;Barragem;Normal;C;BAIXO;BAIXO;Versão 1;Campanha 2016/1;2016-11-01;2017-01-31;2016-11-01;2017-01-31;;1941-05-19;;11,2000;72,8000;1;Não;0;2019-01-11 08:02:55;2017-01-31 00:00:00;Enviado Dentro do Prazo Legal;Cadeia;,153000;1941-05-19;Operação;1;,00;39881421000104.0;1520,00;100,00000;PCH.PH.RS.001085-5.01;Hidrelétrica;RS;Operação;Pequena Central Hidrelétrica;Rocha alterada sem tratramento / Rocha alterada fraturada com tratamento;Concreto Convencional;Milenar;Casa de força associada à barragem por meio de conduto forçado, túnel, etc;Comprimento = 200m;< 5 ou > 50 anos ou sem;Altura = 15m;Existência de trincas e abatimentos  de pequena extensão e impacto nulo;Não possui eclusa;Inexistente;Umidade ou surgência nas áreas de jusante, paramentos, taludes ou ombreiras estabilizadas e/o monitoradas;Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento;Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos;Projeto básico;Possui estrutura organizacional com técnico responsável pela segurança da barragem;Possui e aplica apenas procedimentos  de inspeção;Sim ou Vertedouro tipo soleira livre;Emite regularmente os relatórios;Pequeno;INEXISTENTE (não existem pessoas permanentes/residentes ou temporárias/transitando na área afetada a  jusante da barragem);S - SIGNIFICATIVO (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais);INEXISTENTE ( não existem quaisquer instalações e serviços de navegação na área afetada por acidente da barragem);Não;1900-01-01;Não elaborado;1900-01-01;Não;1900-01-01;Não;0;;;Sem Informação;Sem Informação;;Não
20;1152.0;Itá;ENGIE Brasil Energia S.A.;Principal;Barragem;Normal;B;BAIXO;ALTO;Versão 1;Campanha 2016/1;2016-11-01;2017-01-31;2016-11-01;2017-01-31;;1999-12-15;;125,0000;880,0000;4;Não;0;2019-01-11 07:22:59;2017-01-31 00:00:00;Enviado Dentro do Prazo Legal;Rio Uruguai;5100,000000;2000-06-18;Operação;4;,00;2474103000119.0;1450000,00;39,50000;UHE.PH.RS.001152-5.01;Hidrelétrica;RS;Operação;Usina Hidrelétrica;Rocha alterada dura com tratamento;Concreto Ciclópico;(Cheia Máxima Provável) ou Decamilenar;Barragem/Dique sem Casa de Força associada;Comprimento > 200m;entre 10 e 30 anos;Altura > 60m;Existência de trincas e abatimentos  de pequena extensão e impacto nulo;Não possui eclusa;Inexistente;Percolação totalmente controlada pelo sistema de drenagem;Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento;Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos;"Projeto executivo e ""como construído";Possui estrutura organizacional com técnico responsável pela segurança da barragem;Possui e aplica procedimentos de inspeção e monitoramento;Sim ou Vertedouro tipo soleira livre;Emite regularmente os relatórios;Muito grande;EXISTENTE (existem pessoas ocupando permanentemente a área afetada a  jusante da barragem, portanto, vidas humanas poderão ser atingidas);MS - MUITO SIGNIFICATIVO (área afetada da barragem apresenta interesse ambiental relevante ou protegida em legislação específica);BAIXO ( existe pequena concentração de instalações residenciais e comerciais, agrícolas, industriais ou de infraestrutura  na área afetada da barragem ou instalações portuárias ou serviços de navegação);Não;1900-01-01;Não elaborado;1900-01-01;Não;1900-01-01;Não;0;;;Sem Informação;Sem Informação;;Sim
21;1152.0;Itá;ITÁ ENERGÉTICA S/A;Principal;Barragem;Normal;B;BAIXO;ALTO;Versão 1;Campanha 2016/1;2016-11-01;2017-01-31;2016-11-01;2017-01-31;;1999-12-15;;125,0000;880,0000;4;Não;0;2019-01-11 07:22:59;2017-01-31 00:00:00;Enviado Dentro do Prazo Legal;Rio Uruguai;5100,000000;2000-06-18;Operação;4;,00;1355994000121.0;1450000,00;60,50000;UHE.PH.RS.001152-5.01;Hidrelétrica;RS;Operação;Usina Hidrelétrica;Rocha alterada dura com tratamento;Concreto Ciclópico;(Cheia Máxima Provável) ou Decamilenar;Barragem/Dique sem Casa de Força associada;Comprimento > 200m;entre 10 e 30 anos;Altura > 60m;Existência de trincas e abatimentos  de pequena extensão e impacto nulo;Não possui eclusa;Inexistente;Percolação totalmente controlada pelo sistema de drenagem;Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento;Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos;"Projeto executivo e ""como construído";Possui estrutura organizacional com técnico responsável pela segurança da barragem;Possui e aplica procedimentos de inspeção e monitoramento;Sim ou Vertedouro tipo soleira livre;Emite regularmente os relatórios;Muito grande;EXISTENTE (existem pessoas ocupando permanentemente a área afetada a  jusante da barragem, portanto, vidas humanas poderão ser atingidas);MS - MUITO SIGNIFICATIVO (área afetada da barragem apresenta interesse ambiental relevante ou protegida em legislação específica);BAIXO ( existe pequena concentração de instalações residenciais e comerciais, agrícolas, industriais ou de infraestrutura  na área afetada da barragem ou instalações portuárias ou serviços de navegação);Não;1900-01-01;Não elaborado;1900-01-01;Não;1900-01-01;Não;0;;;Sem Informação;Sem Informação;;Sim
22;1152.0;Itá;ENGIE Brasil Energia S.A.;1;Dique;Normal;B;BAIXO;ALTO;Versão 1;Campanha 2016/1;2016-11-01;2017-01-31;2016-11-01;2017-01-31;;1999-12-15;;22,0000;582,2800;4;Não;0;2019-01-11 07:22:59;2017-01-31 00:00:00;Enviado Dentro do Prazo Legal;Rio Uruguai;5100,000000;2000-06-18;Operação;4;,00;2474103000119.0;1450000,00;39,50000;UHE.PH.RS.001152-5.01;Hidrelétrica;RS;Operação;Usina Hidrelétrica;Rocha alterada sem tratramento / Rocha alterada fraturada com tratamento;Concreto Ciclópico;(Cheia Máxima Provável) ou Decamilenar;Barragem/Dique sem Casa de Força associada;Comprimento > 200m;entre 10 e 30 anos;15m < Altura < 30m;Inexistente;Não possui eclusa;Inexistente;Umidade ou surgência nas áreas de jusante, paramentos, taludes ou ombreiras estabilizadas e/o monitoradas;Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento;Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos;"Projeto executivo e ""como construído";Possui estrutura organizacional com técnico responsável pela segurança da barragem;Possui e aplica procedimentos de inspeção e monitoramento;Sim ou Vertedouro tipo soleira livre;Emite regularmente os relatórios;Muito grande;EXISTENTE (existem pessoas ocupando permanentemente a área afetada a  jusante da barragem, portanto, vidas humanas poderão ser atingidas);MS - MUITO SIGNIFICATIVO (área afetada da barragem apresenta interesse ambiental relevante ou protegida em legislação específica);BAIXO ( existe pequena concentração de instalações residenciais e comerciais, agrícolas, industriais ou de infraestrutura  na área afetada da barragem ou instalações portuárias ou serviços de navegação);Não;1900-01-01;Não elaborado;1900-01-01;Não;1900-01-01;Não;0;;;Sem Informação;Sem Informação;;Sim
